instrument_name,option_type,underlying_price_S,strike_K,time_to_maturity_T,risk_free_rate_r,option_price_V,implied_vol,price_heston_analytical,price_heston_monte_carlo,mc_error_abs,mc_error_rel
BTC-10JUN26-57000-P,put,62924.34,57000.0,0.0058878690623097,0.045,141.57976499999998,0.9023365615428736,41.82554698228341,0.44746006518221354,41.3780869171012,0.9893017522192418
BTC-10JUN26-58000-C,call,62929.81,58000.0,0.0058878690623097,0.045,5128.779515,0.8335335667821588,4977.898317341234,4964.289241117728,13.609076223506236,0.0027339000027575967
BTC-10JUN26-58000-P,put,62930.97,58000.0,0.0058878690623097,0.045,204.5256525,0.8587307838315413,32.72930739097501,3.651809495291994,29.077497895683017,0.8884238688075946
BTC-10JUN26-58500-P,put,62935.23,58500.0,0.0058878690623097,0.045,245.447397,0.8366033859927007,31.64944288465631,6.8488559252440435,24.800586959412264,0.78360263875089
BTC-10JUN26-59000-P,put,62938.33,59000.0,0.0058878690623097,0.045,292.6632345,0.8125457192456683,35.08576904040092,14.220445329990815,20.865323710410102,0.5946947802792604
BTC-10JUN26-59500-C,call,62938.89,59500.0,0.0058878690623097,0.045,4799.0903625,1.4587392354919635,3500.7319341127586,3491.8950748198554,8.836859292903227,0.0025242890513246
BTC-10JUN26-59500-P,put,62943.24,59500.0,0.0058878690623097,0.045,346.18782,0.7861867537371753,45.9502184753801,28.411494965094146,17.53872351028595,0.3816896652990478
BTC-10JUN26-60000-C,call,62944.29,60000.0,0.0058878690623097,0.045,4358.8920825000005,1.391686453686929,3028.9142976469448,2994.254029854589,34.660267792355626,0.011443132550591461
BTC-10JUN26-60000-P,put,62943.81,60000.0,0.0058878690623097,0.045,424.8707175,0.7700808761641643,68.75663432668807,54.966021399886145,13.790612926801927,0.20057137848367693
BTC-10JUN26-60500-C,call,62945.58,60500.0,0.0058878690623097,0.045,2942.705865,0.728278926230788,2570.7570918702404,2572.3354590340787,1.5783671638382657,0.0006139697791089218
BTC-10JUN26-60500-P,put,62945.45,60500.0,0.0058878690623097,0.045,503.5636,0.7435296896471585,109.16216766436264,101.5685857859378,7.593581878424843,0.06956239547910574
BTC-10JUN26-61000-C,call,62939.85,61000.0,0.0058878690623097,0.045,2549.063925,0.7128876524166622,2131.286972892325,2116.4368878931273,14.850084999197861,0.0069676609429302335
BTC-10JUN26-61000-P,put,62940.9,61000.0,0.0058878690623097,0.045,597.93855,0.7161076685616582,175.11600877522142,174.6175930239585,0.49841575126291104,0.002846203238349708
BTC-10JUN26-61500-C,call,62948.88,61500.0,0.0058878690623097,0.045,2155.99914,0.6792967643857873,1736.4803926610984,1754.4730135714217,17.99262091032324,0.010361545679620457
BTC-10JUN26-61500-P,put,62940.56,61500.0,0.0058878690623097,0.045,723.81644,0.6968904511896967,273.1646680500926,269.47719978924306,3.6874682608495277,0.01349906738368274
BTC-10JUN26-62000-C,call,62940.2,62000.0,0.0058878690623097,0.045,1825.2657999999935,0.6752461004232064,1367.661702878344,1361.00343780781,6.658265070533844,0.0048683567409404235
BTC-10JUN26-62000-P,put,62939.23,62000.0,0.0058878690623097,0.045,881.14922,0.6818809406349025,411.33586900218506,407.806672086839,3.5291969153460627,0.008579842365576233
BTC-10JUN26-62500-C,call,62939.02,62500.0,0.0058878690623097,0.045,1494.801725,0.6532256277537615,1050.5380759440523,1042.6367850455579,7.901290898494381,0.007521184695180124
BTC-10JUN26-62500-P,put,62936.98,62500.0,0.0058878690623097,0.045,1069.92866,0.6689243313675448,595.783687286239,586.0471114068148,9.736575879424208,0.016342468058791203
BTC-10JUN26-63000-C,call,62937.99,63000.0,0.0058878690623097,0.045,1195.82181,0.6322014845994779,782.9209290424151,782.3420691443241,0.5788598980909683,0.0007393593358130912
BTC-10JUN26-63000-P,put,62941.23,63000.0,0.0058878690623097,0.045,1258.8246,0.6422136789734381,826.6117052646514,824.0486301482217,2.5630751164296726,0.0031007002442689437
BTC-10JUN26-63500-C,call,62946.46,63500.0,0.0058878690623097,0.045,944.1969,0.6167662108113934,569.1189878264668,576.2420551896419,7.123067363175096,0.01251595451133855
BTC-10JUN26-63500-P,put,62946.85,63500.0,0.0058878690623097,0.045,1510.7244,0.6325337769771389,1105.602534756159,1074.5987185166848,31.00381623947419,0.02804246125060856
BTC-10JUN26-64000-C,call,62949.01,64000.0,0.0058878690623097,0.045,723.913615,0.6017129133785212,399.4270053482287,385.40775645431063,14.019248893918075,0.035098400223830144
BTC-10JUN26-64000-P,put,62949.01,64000.0,0.0058878690623097,0.045,1794.046784999994,0.6214538780374365,1433.4621886721216,1439.4032931613394,5.941104489217878,0.0041445840261202715
BTC-10JUN26-64500-C,call,62947.78,64500.0,0.0058878690623097,0.045,535.05613,0.5857228538287278,271.22447112444024,269.6422429154614,1.5822282089788473,0.0058336484256721315
BTC-10JUN26-64500-P,put,62944.42,64500.0,0.0058878690623097,0.045,2155.8463850000003,0.6345454433262379,1808.9565370705386,1804.0630155141807,4.893521556357882,0.0027051625929512668
BTC-10JUN26-65000-C,call,62944.42,65000.0,0.0058878690623097,0.045,393.402625,0.5785167347924615,179.20450365625584,166.62956732149163,12.574936334764203,0.07017087226158686
BTC-10JUN26-65000-P,put,62944.52,65000.0,0.0058878690623097,0.045,2407.62789,0.5624946246336899,2217.480642617411,2206.10125208671,11.37939053070113,0.005131675249831912
BTC-10JUN26-66000-C,call,62944.52,66000.0,0.0058878690623097,0.045,188.83356,0.5578570186884044,77.20752842892853,61.20321259055728,16.004315838371248,0.207289576081996
BTC-10JUN26-67000-C,call,62942.0,67000.0,0.0058878690623097,0.045,84.9717,0.5497428209230687,40.586764927319564,23.16180041842124,17.424964508898324,0.4293262727419134
BTC-10JUN26-68000-C,call,62942.16,68000.0,0.0058878690623097,0.045,37.765296,0.5520704698906941,34.51410215190646,5.112633606021236,29.401468545885223,0.8518682715975323
BTC-10JUN26-69000-C,call,62943.04,69000.0,0.0058878690623097,0.045,18.882912,0.5698375526882872,40.77789153993987,1.2850504690945357,39.49284107084534,0.9684865886742601
BTC-11JUN26-56000-P,put,62949.23,56000.0,0.008627595089707,0.045,166.8154595,0.8832858037328823,58.4226958677973,0.5800138966704802,57.84268197112682,0.9900721134474354
BTC-11JUN26-57000-P,put,62945.87,57000.0,0.008627595089707,0.045,223.4578385,0.8400815467492189,47.00080244032142,4.04481513338274,42.95598730693868,0.9139415728376428
BTC-11JUN26-58000-C,call,62941.7,58000.0,0.008627595089707,0.045,6121.080325,1.3451469396413216,5009.571212218114,4976.250968950517,33.32024326759711,0.0066513164213197655
BTC-11JUN26-58000-P,put,62945.31,58000.0,0.008627595089707,0.045,302.137488,0.7984317154255836,45.33817454375094,11.530191863462973,33.807982680287964,0.7456846911130831
BTC-11JUN26-59000-C,call,62945.31,59000.0,0.008627595089707,0.045,5271.669712499993,1.2673908491550203,4034.345855372456,4032.7350903829188,1.6107649895370741,0.0003992629901554056
BTC-11JUN26-59000-P,put,62951.41,59000.0,0.008627595089707,0.045,409.184165,0.757200176814473,65.91769781585026,42.169732824127976,23.747964991722284,0.3602669052257459
BTC-11JUN26-60000-C,call,62952.46,60000.0,0.008627595089707,0.045,4438.148429999999,1.1830903122363932,3108.9660947962984,3054.0900976726066,54.87599712369183,0.017650883107262493
BTC-11JUN26-60000-P,put,62952.99,60000.0,0.008627595089707,0.045,566.5769099999999,0.7218795481228392,133.16567334554566,113.7964600201244,19.369213325421256,0.1454519985429049
BTC-11JUN26-60500-C,call,62953.04,60500.0,0.008627595089707,0.045,3100.4372200000003,0.6820183481080966,2671.9195212168706,2651.234080306593,20.68544091027752,0.007741790404247192
BTC-11JUN26-60500-P,put,62949.58,60500.0,0.008627595089707,0.045,660.9705899999938,0.7012536705308499,195.87963989239506,182.861078317672,13.018561574723066,0.06646204568210719
BTC-11JUN26-61000-C,call,62943.25,61000.0,0.008627595089707,0.045,2706.55975,0.6646455685160938,2252.4442777697623,2237.5942880101647,14.84998975959752,0.006592833352708332
BTC-11JUN26-61000-P,put,62942.25,61000.0,0.008627595089707,0.045,771.0425625,0.6800762438797896,285.71233314541314,277.9671003369171,7.745232808496041,0.02710850008898324
BTC-11JUN26-61500-C,call,62941.78,61500.0,0.008627595089707,0.045,2360.31675,0.6578282138379625,1871.531500677389,1862.5296883064411,9.001812370947846,0.004809864203562535
BTC-11JUN26-61500-P,put,62941.08,61500.0,0.008627595089707,0.045,912.6456599999938,0.666116006315453,406.0625803461444,403.16374662886415,2.8988337172802403,0.007138884146402152
BTC-11JUN26-62000-C,call,62939.19,62000.0,0.008627595089707,0.045,1998.3192825,0.6338006668105037,1525.8517433109155,1543.6853971956468,17.833653884731348,0.011687671468025101
BTC-11JUN26-62000-P,put,62938.59,62000.0,0.008627595089707,0.045,1069.95603,0.6492941530586593,562.7971720384303,560.6044392099961,2.1927328284341456,0.00389613334497071
BTC-11JUN26-62500-C,call,62938.68,62500.0,0.008627595089707,0.045,1699.34436,0.626765866330195,1220.981262233181,1209.3734927623777,11.607769470803305,0.009506918598875657
BTC-11JUN26-62500-P,put,62943.97,62500.0,0.008627595089707,0.045,1258.8794,0.6375257814896735,755.8412164231922,751.3710576176194,4.470158805572851,0.005914150629052264
BTC-11JUN26-63000-C,call,62945.37,63000.0,0.008627595089707,0.045,1400.5344825,0.6068290298812244,960.9078095333898,958.080255648346,2.8275538850438124,0.0029425860181288913
BTC-11JUN26-63000-P,put,62945.37,63000.0,0.008627595089707,0.045,1447.74351,0.6141332098618641,991.0833248875497,983.1958552582813,7.887469629268367,0.007958432385252063
BTC-11JUN26-63500-C,call,62941.72,63500.0,0.008627595089707,0.045,1132.95096,0.5907177633242631,736.7109615254049,735.2219470936881,1.4890144317167824,0.002021165028729432
BTC-11JUN26-63500-P,put,62941.77,63500.0,0.008627595089707,0.045,1699.42779,0.6049213449933738,1270.3133644865957,1238.506832789399,31.80653169719676,0.025038335096200102
BTC-11JUN26-64000-C,call,62944.89,64000.0,0.008627595089707,0.045,912.7009049999936,0.5811807099598808,555.2847438578174,551.3765056001768,3.908238257640619,0.0070382597412784985
BTC-11JUN26-64000-P,put,62943.22,64000.0,0.008627595089707,0.045,1998.447235,0.605382860198244,1586.6516922935843,1566.5171206203356,20.13457167324873,0.0126899758598834
BTC-11JUN26-64500-C,call,62937.88,64500.0,0.008627595089707,0.045,723.78562,0.5745011759261993,407.5927688024203,406.91565204244773,0.6771167599725914,0.0016612580295820268
BTC-11JUN26-64500-P,put,62938.38,64500.0,0.008627595089707,0.045,2328.72006,0.6063336977093469,1944.3105899889706,1924.5489468503765,19.76164313859408,0.010163830429327746
BTC-11JUN26-65000-C,call,62916.63,65000.0,0.008627595089707,0.045,566.2496699999999,0.5713911863087906,290.8180042549484,277.22880348548483,13.58920076946356,0.04672750851267948
BTC-11JUN26-65000-P,put,62910.45,65000.0,0.008627595089707,0.045,2657.9665124999933,0.586123819094201,2353.8815056077947,2348.615223817858,5.266281789936784,0.0022372756561409744
BTC-11JUN26-66000-C,call,62910.22,66000.0,0.008627595089707,0.045,327.133144,0.5596064744664627,147.04929798128342,127.44541379570428,19.603884185579133,0.133315047774484
BTC-11JUN26-66000-P,put,62914.54,66000.0,0.008627595089707,0.045,3649.043319999994,0.7114729609440047,3207.352442324882,3212.807096159691,5.454653834809051,0.0017006717948512043
BTC-11JUN26-67000-C,call,62910.83,67000.0,0.008627595089707,0.045,176.150324,0.5495814716109312,78.49038894453042,57.97301284414662,20.5173761003838,0.2613998525970299
BTC-11JUN26-68000-C,call,62917.4,68000.0,0.008627595089707,0.045,97.52197,0.5532326793719309,52.84853268713141,21.348115262858105,31.500417424273305,0.5960509369438679
BTC-11JUN26-69000-C,call,62919.43,69000.0,0.008627595089707,0.045,53.4815155,0.5604718165507276,49.240518169726954,8.131270728759683,41.10924744096727,0.8348662639834123
BTC-11JUN26-69000-P,put,62918.19,69000.0,0.008627595089707,0.045,6921.0009,1.2122661207971102,6104.270256805874,6062.433080813645,41.83717599222928,0.00685375552394383
BTC-11JUN26-70000-C,call,62917.22,70000.0,0.008627595089707,0.045,31.45861,0.5766649869317472,56.40862559099483,2.0085810072586936,54.40004458373614,0.9643923072718981
BTC-11JUN26-70000-P,put,62910.26,70000.0,0.008627595089707,0.045,7108.859379999994,0.6153608671003948,7119.051005334484,7071.857221317058,47.19378401742597,0.006629224033099704
BTC-12JUN26-70000-C,call,62904.41,70000.0,0.0113673211171042,0.045,59.759189500000005,0.5609532122370561,64.37884788567452,8.823879785143307,55.55496810053121,0.8629382153465536
BTC-12JUN26-70000-P,put,62905.82,70000.0,0.0113673211171042,0.045,7124.084115000001,0.5708193031377217,7122.754004684342,7072.729070745889,50.024933938453614,0.007023257283005179
BTC-12JUN26-72000-C,call,62905.44,72000.0,0.0113673211171042,0.045,31.452720000000003,0.6117498580411687,87.03509445963084,0.6929706850660822,86.34212377456475,0.9920380314473318
BTC-12JUN26-74000-C,call,62870.68,74000.0,0.0113673211171042,0.045,18.861204,0.6684097251496087,123.32068512437718,0.1276014496130101,123.19308367476417,0.9989652875388723
BTC-12JUN26-75000-C,call,62878.81,75000.0,0.0113673211171042,0.045,18.863643,0.7151411583736151,143.78177017821713,0.2175740039748974,143.56419617424223,0.9984867761489845
BTC-19JUN26-55000-C,call,62951.61,55000.0,0.030545403308885,0.045,8577.1568625,0.7316244462629496,8165.13568517151,8066.2595690946955,98.87611607681447,0.012109549662032048
BTC-19JUN26-55000-P,put,62950.58,55000.0,0.030545403308885,0.045,409.17877,0.6673966675701066,137.9884896088115,45.70470554421928,92.28378406459223,0.6687788548610889
BTC-19JUN26-56000-C,call,62948.38,56000.0,0.030545403308885,0.045,7427.908839999999,0.5997930679963368,7189.640371011679,7130.556020141685,59.08435086999452,0.0082179841857209
BTC-19JUN26-56000-P,put,62941.91,56000.0,0.030545403308885,0.045,519.2707575000001,0.6502268933030885,164.55095328625612,90.8372413577598,73.71371192849632,0.4479689145298507
BTC-19JUN26-58000-C,call,62941.39,58000.0,0.030545403308885,0.045,5680.4604475,0.5631766189022543,5340.535105690717,5344.527540305371,3.992434614654485,0.000747572019590371
BTC-19JUN26-58000-P,put,62941.4,58000.0,0.030545403308885,0.045,771.03215,0.6002781676373591,319.4752873871912,277.7019067714997,41.77338061569151,0.13075621891549893
BTC-19JUN26-59000-C,call,62939.68,59000.0,0.030545403308885,0.045,4909.29504,0.5600583492126012,4492.399765416951,4460.921509860008,31.478255556942713,0.007007002315169326
BTC-19JUN26-59000-P,put,62939.04,59000.0,0.030545403308885,0.045,959.82036,0.5809324300174837,471.7824669337497,409.1040782743963,62.6783886593534,0.13285442561424193
BTC-19JUN26-60000-C,call,62937.58,60000.0,0.030545403308885,0.045,4138.145885,0.5425676213044532,3710.1712030369235,3732.1285816414447,21.957378604521182,0.0059181577892007215
BTC-19JUN26-60000-P,put,62937.09,60000.0,0.030545403308885,0.045,1195.80471,0.5631982508503882,690.2889906470373,657.2032720453578,33.085718601679446,0.047930242333239
BTC-19JUN26-61000-C,call,62935.57,61000.0,0.030545403308885,0.045,3414.2546725,0.5242680200840597,3005.051244984599,2971.947626471361,33.10361851323796,0.011015991347398009
BTC-19JUN26-61000-P,put,62935.37,61000.0,0.030545403308885,0.045,1478.981195,0.5449743513961925,985.7537826774205,950.2833028333215,35.47047984409903,0.03598310294864619
BTC-19JUN26-62000-C,call,62936.45,62000.0,0.030545403308885,0.045,2769.2038,0.5104785157815376,2386.651956056594,2372.79673816885,13.855217887743947,0.005805294673395354
BTC-19JUN26-62000-P,put,62938.3,62000.0,0.030545403308885,0.045,1825.210699999994,0.528800953797325,1364.3070008515788,1335.0875803325837,29.219420518995094,0.02141704213256752
BTC-19JUN26-63000-C,call,62937.55,63000.0,0.030545403308885,0.045,2187.0798625,0.4958936008507452,1856.955807436214,1830.6400118022175,26.31579563399646,0.01417147114035475
BTC-19JUN26-63000-P,put,62937.55,63000.0,0.030545403308885,0.045,2250.0174125,0.5157481083842441,1832.8690769155437,1825.2749162931818,7.594160622361869,0.004143318646164163
BTC-19JUN26-64000-C,call,62937.52,64000.0,0.030545403308885,0.045,1683.57866,0.4830688313783874,1415.2486819699043,1388.336002857168,26.912679112736214,0.019016219167415922
BTC-19JUN26-64000-P,put,62937.74,64000.0,0.030545403308885,0.045,2737.79169,0.5014136768832541,2389.6924304734057,2388.1475147975884,1.5449156758172649,0.0006464914296570007
BTC-19JUN26-65000-C,call,62938.87,65000.0,0.030545403308885,0.045,1274.5121175000002,0.4748912730799769,1058.6414961069677,1042.8223165761897,15.819179530778001,0.014942905212908444
BTC-19JUN26-65000-P,put,62939.53,65000.0,0.030545403308885,0.045,3304.325325,0.4889123957636743,3030.054814622941,3027.012324907819,3.042489715121974,0.0010041038533161256
BTC-19JUN26-66000-C,call,62938.13,66000.0,0.030545403308885,0.045,944.07195,0.4687028598420005,778.5837995667443,771.300757454551,7.283042112193357,0.009354217383210548
BTC-19JUN26-66000-P,put,62938.44,66000.0,0.030545403308885,0.045,3996.59094,0.489848199332576,3749.5694923450937,3706.0177272708515,43.55176507424221,0.011615137461288555
